中国大陆,#genre#
公视新闻,http://175.178.232.13:15502/kujiu/play.php?id=68623&l=0&n=69000430&e=1786189644&s=8333f15721d11fe1bca2f72828ab22ae
民视新闻台,http://175.178.232.13:15502/kujiu/play.php?id=68624&l=0&n=69000430&e=1786189644&s=9cb686d1faf05f4db6c60902dc94d2f1
民视新闻台,http://175.178.232.13:15502/kujiu/play.php?id=68625&l=0&n=69000430&e=1786189644&s=3228fd8475e7c748ecfb7f72017c368f
民视新闻台,http://175.178.232.13:15502/kujiu/play.php?id=68626&l=0&n=69000430&e=1786189644&s=4e79bff37e00d6016eb2a614414192ab
民视新闻台,http://175.178.232.13:15502/kujiu/play.php?id=68627&l=0&n=69000430&e=1786189644&s=73bdf5e40ca2dba66168038769a52f99
台视新闻,http://175.178.232.13:15502/kujiu/play.php?id=68628&l=0&n=69000430&e=1786189644&s=3e41661675c9de4b581591c2aa0ee94a
台视新闻,http://175.178.232.13:15502/kujiu/play.php?id=68629&l=0&n=69000430&e=1786189644&s=c9f8dae68a7f1c4e10e98aa7b74a8319
台视新闻,http://175.178.232.13:15502/kujiu/play.php?id=68630&l=0&n=69000430&e=1786189644&s=baa3390b78a9d77a9c58cd85532b8caf
台视新闻,http://175.178.232.13:15502/kujiu/play.php?id=68631&l=0&n=69000430&e=1786189644&s=be88b473426c141a12a37d519568551b
华视新闻资讯,http://175.178.232.13:15502/kujiu/play.php?id=68632&l=0&n=69000430&e=1786189644&s=4c68f1b36923c8ffe7741f771095f470
华视新闻资讯,http://175.178.232.13:15502/kujiu/play.php?id=68633&l=0&n=69000430&e=1786189644&s=de5d9a475cec627c822d5a2719aebef4
壹新闻,http://175.178.232.13:15502/kujiu/play.php?id=68634&l=0&n=69000430&e=1786189644&s=1552f696d16e1fcfed64f8c28b22aada
壹新闻,http://175.178.232.13:15502/kujiu/play.php?id=68635&l=0&n=69000430&e=1786189644&s=2e6104e5d057ea015edc196bb598f988
壹新闻,http://175.178.232.13:15502/kujiu/play.php?id=68636&l=0&n=69000430&e=1786189644&s=1bea7e1a8ae2c42a46dfd6e2aa20c616
壹新闻,http://175.178.232.13:15502/kujiu/play.php?id=68637&l=0&n=69000430&e=1786189644&s=42a8b937e80d140aec88583e693a99c2
年代新闻,http://175.178.232.13:15502/kujiu/play.php?id=68638&l=0&n=69000430&e=1786189644&s=423ddec6b6dfc2157702416597a58f6e
年代新闻,http://175.178.232.13:15502/kujiu/play.php?id=68639&l=0&n=69000430&e=1786189644&s=1ee67caf02c02aa26f12ecb312edabf6
年代新闻,http://175.178.232.13:15502/kujiu/play.php?id=68640&l=0&n=69000430&e=1786189644&s=1ecf6e7a8959d3f9e2756bb7f35683ad
非凡新闻,http://175.178.232.13:15502/kujiu/play.php?id=68641&l=0&n=69000430&e=1786189644&s=3220a810ebf325173a040592572273bc
非凡新闻,http://175.178.232.13:15502/kujiu/play.php?id=68642&l=0&n=69000430&e=1786189644&s=a30bf0dc81614e91761af326cfc164e0
非凡新闻,http://175.178.232.13:15502/kujiu/play.php?id=68643&l=0&n=69000430&e=1786189644&s=5d4f5b95b973326e7ba5aae8f1b0e22f
非凡新闻,http://175.178.232.13:15502/kujiu/play.php?id=68644&l=0&n=69000430&e=1786189644&s=2681b5d285b1b0443fe7aee0be77bdba
非凡新闻,http://175.178.232.13:15502/kujiu/play.php?id=68645&l=0&n=69000430&e=1786189644&s=75ee52cea2943752a071b77ad080e176
东森新闻,http://175.178.232.13:15502/kujiu/play.php?id=68646&l=0&n=69000430&e=1786189644&s=60ef6e64a15214becd9c1dd3983b39f2
东森新闻,http://175.178.232.13:15502/kujiu/play.php?id=68647&l=0&n=69000430&e=1786189644&s=984dfee216bf3e8fa2ffa48535be9324
东森新闻,http://175.178.232.13:15502/kujiu/play.php?id=68648&l=0&n=69000430&e=1786189644&s=04fbdb32033fbd4db0f3e547836b7800
东森新闻,http://175.178.232.13:15502/kujiu/play.php?id=68649&l=0&n=69000430&e=1786189644&s=19059a2a5af0b684abfb9ae537007ff1
东森新闻,http://175.178.232.13:15502/kujiu/play.php?id=68650&l=0&n=69000430&e=1786189644&s=841a90fa497e86cce26128651842bc0c
东森新闻,http://175.178.232.13:15502/kujiu/play.php?id=68651&l=0&n=69000430&e=1786189644&s=94d701de35bc52ac79d50a94e7147908
东森财经新闻,http://175.178.232.13:15502/kujiu/play.php?id=68652&l=0&n=69000430&e=1786189644&s=c85e77040e64965c85a02127014c6073
东森财经新闻,http://175.178.232.13:15502/kujiu/play.php?id=68653&l=0&n=69000430&e=1786189644&s=e206c3bb01ecdd0fa128e6ffdc15596e
东森财经新闻,http://175.178.232.13:15502/kujiu/play.php?id=68654&l=0&n=69000430&e=1786189644&s=796fd670af5589c84466f3102acc4935
东森财经新闻,http://175.178.232.13:15502/kujiu/play.php?id=68655&l=0&n=69000430&e=1786189644&s=44c94caadb76cca905c3255f28fa162a
东森财经新闻,http://175.178.232.13:15502/kujiu/play.php?id=68656&l=0&n=69000430&e=1786189644&s=747233ac52e13e1eb24914b3214d3dc2
三立新闻台,http://175.178.232.13:15502/kujiu/play.php?id=68657&l=0&n=69000430&e=1786189644&s=6374d1a551d0162a97cc152af54a88f3
三立新闻台,http://175.178.232.13:15502/kujiu/play.php?id=68658&l=0&n=69000430&e=1786189644&s=c944be95c4bc7d5b397b43a72b0e8f1e
三立iNEWS,http://175.178.232.13:15502/kujiu/play.php?id=68659&l=0&n=69000430&e=1786189644&s=a77e51bd320d51e3936736c8a156ae80
三立iNEWS,http://175.178.232.13:15502/kujiu/play.php?id=68660&l=0&n=69000430&e=1786189644&s=45849e5eb255ca0ccbfe30d3fbab03ff
三立国际台,http://175.178.232.13:15502/kujiu/play.php?id=68661&l=0&n=69000430&e=1786189644&s=e3b8c2a312d3a3d0131d46f1d2a361fc
LIVE三立,http://175.178.232.13:15502/kujiu/play.php?id=68662&l=0&n=69000430&e=1786189644&s=3d1b977addc9457ffcc70700f4413305
体育,#genre#
Now Sports 1,http://175.178.232.13:15502/kujiu/play.php?id=68663&l=0&n=69000430&e=1786189644&s=9a89404fe51f1a51770dc9947cc12ad6
Now Sports 3,http://175.178.232.13:15502/kujiu/play.php?id=68664&l=0&n=69000430&e=1786189644&s=2cb903f40a8b646845fa86d89709d0cf
Now Sports 4,http://175.178.232.13:15502/kujiu/play.php?id=68665&l=0&n=69000430&e=1786189644&s=6b938c90b22d7977a4ba0c92800d0638
Now Sports 5,http://175.178.232.13:15502/kujiu/play.php?id=68666&l=0&n=69000430&e=1786189644&s=1c9c602a5d522c96bfecbc6bcd24f29c
Now Sports 6,http://175.178.232.13:15502/kujiu/play.php?id=68667&l=0&n=69000430&e=1786189644&s=3b961d0c9f44d24de21cd1a17f9f51d5
Now Sports 7,http://175.178.232.13:15502/kujiu/play.php?id=68668&l=0&n=69000430&e=1786189644&s=8bdbce913beb86f942f4d0ae25a8412a
Now Sports 7,http://175.178.232.13:15502/kujiu/play.php?id=68669&l=0&n=69000430&e=1786189644&s=d267999118952f432e9a266eb305aa7b
Now Sports 英超1台,http://175.178.232.13:15502/kujiu/play.php?id=68670&l=0&n=69000430&e=1786189644&s=2a925cf96dd13cb7cb6e80eca8e4ca2f
Now Sports 英超1台,http://175.178.232.13:15502/kujiu/play.php?id=68671&l=0&n=69000430&e=1786189644&s=54df36670fa27d4970f04e557b60db01
Now Sports 英超1台,http://175.178.232.13:15502/kujiu/play.php?id=68672&l=0&n=69000430&e=1786189644&s=ac3858ddf08df1246b3dc5a9ef8f06ad
Now Sports 英超1台,http://175.178.232.13:15502/kujiu/play.php?id=68673&l=0&n=69000430&e=1786189644&s=fca89f6be7e82fff61219212f7f9b8ce
Now Sports 英超2台,http://175.178.232.13:15502/kujiu/play.php?id=68674&l=0&n=69000430&e=1786189644&s=a1a9d7a9314caec9889862c8117b674c
Now Sports 英超3台,http://175.178.232.13:15502/kujiu/play.php?id=68675&l=0&n=69000430&e=1786189644&s=4d464fd18d40bab565825dfe18c61a41
Now Sports 英超4台,http://175.178.232.13:15502/kujiu/play.php?id=68676&l=0&n=69000430&e=1786189644&s=bb617558048538e9313a835c75fb6ca3
Now Sports 英超5台,http://175.178.232.13:15502/kujiu/play.php?id=68677&l=0&n=69000430&e=1786189644&s=47624bdd85524354d6c8a7d38dd24a9e
Now Sports 英超6台,http://175.178.232.13:15502/kujiu/play.php?id=68678&l=0&n=69000430&e=1786189644&s=411e2ceb1506e48799964aa03bb63f79
Now Sports 641,http://175.178.232.13:15502/kujiu/play.php?id=68679&l=0&n=69000430&e=1786189644&s=a6e53a2b41927276c37ecede91c0f4ad
Now Sports 630,http://175.178.232.13:15502/kujiu/play.php?id=68680&l=0&n=69000430&e=1786189644&s=e7ac28916626bb98e22ce18fe4393fd2
Now Sports Plus,http://175.178.232.13:15502/kujiu/play.php?id=68681&l=0&n=69000430&e=1786189644&s=383ebcbe39949001468f018aca668205
NBA,http://175.178.232.13:15502/kujiu/play.php?id=68682&l=0&n=69000430&e=1786189644&s=73974f8af3702cb3389f8ca4b8c4b176
NBA,http://175.178.232.13:15502/kujiu/play.php?id=68683&l=0&n=69000430&e=1786189644&s=4fea7325b8d6bcd23914284ac2e2938e
NBA,http://175.178.232.13:15502/kujiu/play.php?id=68684&l=0&n=69000430&e=1786189644&s=62d1e536802dedef2fc57af17f2300d5
NBA,http://175.178.232.13:15502/kujiu/play.php?id=68685&l=0&n=69000430&e=1786189644&s=fb50b3d4b8697e3af1bc296e846eb9fb
ELTA体育2,http://175.178.232.13:15502/kujiu/play.php?id=68686&l=0&n=69000430&e=1786189644&s=52aa9193e4ff88fb6e525bb4497735a5
ELTA体育2,http://175.178.232.13:15502/kujiu/play.php?id=68687&l=0&n=69000430&e=1786189644&s=4666d8f4845def799833d8adc807f49e
ELTA体育4,http://175.178.232.13:15502/kujiu/play.php?id=68688&l=0&n=69000430&e=1786189644&s=f410047977b3f7127b23d58ed2d04b0a
ELTA体育MAX1,http://175.178.232.13:15502/kujiu/play.php?id=68689&l=0&n=69000430&e=1786189644&s=d31f03b2945264a0455c94ba6de04495
ELTA体育MAX2,http://175.178.232.13:15502/kujiu/play.php?id=68690&l=0&n=69000430&e=1786189644&s=f360fe7c867beb301aa2fee6d996924d
ELTA体育MAX3,http://175.178.232.13:15502/kujiu/play.php?id=68691&l=0&n=69000430&e=1786189644&s=5f22163dd5a5e46e1ed23811487ee6b9
ELTA体育MAX4,http://175.178.232.13:15502/kujiu/play.php?id=68692&l=0&n=69000430&e=1786189644&s=ca381682e7a9f09256cdc48f2e5660c0
GinxTV电竞频道,http://175.178.232.13:15502/kujiu/play.php?id=68693&l=0&n=69000430&e=1786189644&s=4d9683e2388fbfb7a827836dace64f31
纬来体育,http://175.178.232.13:15502/kujiu/play.php?id=68694&l=0&n=69000430&e=1786189644&s=3f49d370fa14316a9ecf858c522551b9
纬来体育,http://175.178.232.13:15502/kujiu/play.php?id=68695&l=0&n=69000430&e=1786189644&s=a8f979ca03aee9ad6c0874f3163bf67b
纬来体育,http://175.178.232.13:15502/kujiu/play.php?id=68696&l=0&n=69000430&e=1786189644&s=bff69b1a22190f2a1f21a3a9d0506efa
纬来体育,http://175.178.232.13:15502/kujiu/play.php?id=68697&l=0&n=69000430&e=1786189644&s=5dbf0700ee28ffd591409dd734a43d93
博斯运动1,http://175.178.232.13:15502/kujiu/play.php?id=68698&l=0&n=69000430&e=1786189644&s=33cefaf13d2577a818350ea9275e1539
博斯运动1,http://175.178.232.13:15502/kujiu/play.php?id=68699&l=0&n=69000430&e=1786189644&s=164eabec679130b894b8a22227d68de1
博斯运动1,http://175.178.232.13:15502/kujiu/play.php?id=68700&l=0&n=69000430&e=1786189644&s=32d509e58609da31089fbf2048a791b9
博斯运动1,http://175.178.232.13:15502/kujiu/play.php?id=68701&l=0&n=69000430&e=1786189644&s=4d9014ee51137ed847f28c8fe36cd1a0
博斯运动2,http://175.178.232.13:15502/kujiu/play.php?id=68702&l=0&n=69000430&e=1786189644&s=c555c3ab38313c463b043aac45790ce7
博斯运动2,http://175.178.232.13:15502/kujiu/play.php?id=68703&l=0&n=69000430&e=1786189644&s=1992e0e42141405032fbb15fbd3abc63
博斯高球1,http://175.178.232.13:15502/kujiu/play.php?id=68704&l=0&n=69000430&e=1786189644&s=3ede0a50a6225249339e00a3dd3bc650
博斯高球1,http://175.178.232.13:15502/kujiu/play.php?id=68705&l=0&n=69000430&e=1786189644&s=890630dd5b8ff14b0d7d82246cfa3eef
博斯高球1,http://175.178.232.13:15502/kujiu/play.php?id=68706&l=0&n=69000430&e=1786189644&s=e98cef38c99c546a6a3bc8d06c960aec
博斯高球2,http://175.178.232.13:15502/kujiu/play.php?id=68707&l=0&n=69000430&e=1786189644&s=b886a5863409e50d80d435130c891754
博斯高球2,http://175.178.232.13:15502/kujiu/play.php?id=68708&l=0&n=69000430&e=1786189644&s=38428c798308fcbd713ec24f23f67ce5
博斯网球,http://175.178.232.13:15502/kujiu/play.php?id=68709&l=0&n=69000430&e=1786189644&s=f7f9b427a4823cf57a19fc30493629d3
博斯网球,http://175.178.232.13:15502/kujiu/play.php?id=68710&l=0&n=69000430&e=1786189644&s=84c5e8e8123bfa59592099e24ed5c07f
博斯网球,http://175.178.232.13:15502/kujiu/play.php?id=68711&l=0&n=69000430&e=1786189644&s=5024d3524041e3141169093071dfe7ff
博斯网球,http://175.178.232.13:15502/kujiu/play.php?id=68712&l=0&n=69000430&e=1786189644&s=e816f7974bda414c6d2949d70a750c55
博斯无限,http://175.178.232.13:15502/kujiu/play.php?id=68713&l=0&n=69000430&e=1786189644&s=6a5a24936d032453c0325c54ec871587
博斯无限,http://175.178.232.13:15502/kujiu/play.php?id=68714&l=0&n=69000430&e=1786189644&s=bd7c561c70caed2c8944fbb1d91f3b44
博斯无限,http://175.178.232.13:15502/kujiu/play.php?id=68715&l=0&n=69000430&e=1786189644&s=c279e69fbce50a624f18f9e352f14c8c
博斯无限2,http://175.178.232.13:15502/kujiu/play.php?id=68716&l=0&n=69000430&e=1786189644&s=0c233295c946b065b67d63c2c94676a2
博斯无限2,http://175.178.232.13:15502/kujiu/play.php?id=68717&l=0&n=69000430&e=1786189644&s=26b659ecb2ee1bb587aae4d51dacba75
博斯无限2,http://175.178.232.13:15502/kujiu/play.php?id=68718&l=0&n=69000430&e=1786189644&s=c9fe26c5cb4f33672b4bf0fda604293c
博斯魅力,http://175.178.232.13:15502/kujiu/play.php?id=68719&l=0&n=69000430&e=1786189644&s=7e1c9842ff201cc8b348943b5436e1fa
博斯魅力,http://175.178.232.13:15502/kujiu/play.php?id=68720&l=0&n=69000430&e=1786189644&s=adb4e2d5c7e624c781b4c3f943732a98
智林体育台,http://175.178.232.13:15502/kujiu/play.php?id=68721&l=0&n=69000430&e=1786189644&s=090fd34936589d07f492f01aa4b431be
TRACESportStars,http://175.178.232.13:15502/kujiu/play.php?id=68722&l=0&n=69000430&e=1786189644&s=e992f844e6ab1767542ee7ec0d51317a
ELTA体育1,http://175.178.232.13:15502/kujiu/play.php?id=68723&l=0&n=69000430&e=1786189644&s=126e1e18302d76ebc441c75931671741
ELTA体育1,http://175.178.232.13:15502/kujiu/play.php?id=68724&l=0&n=69000430&e=1786189644&s=242e8702f9c04b228462c6155fd1cf7b
CCTV5+,http://175.178.232.13:15502/kujiu/play.php?id=68725&l=0&n=69000430&e=1786189644&s=c311d9a0e0c4fd643910f6378b8907fe
CCTV5,http://175.178.232.13:15502/kujiu/play.php?id=68726&l=0&n=69000430&e=1786189644&s=b0c3acdc145d152a9b20ecb8acfbc082
CCTV16,http://175.178.232.13:15502/kujiu/play.php?id=68727&l=0&n=69000430&e=1786189644&s=9415e7ffb178761061a568c32e98caeb
五星体育,http://175.178.232.13:15502/kujiu/play.php?id=68728&l=0&n=69000430&e=1786189644&s=3e3df90b7807d18e4e8f9192020796b0
电影,#genre#
美亚电影台,http://175.178.232.13:15502/kujiu/play.php?id=68729&l=0&n=69000430&e=1786189644&s=d304a6ccd082c1b6a6fac7a802b70e98
美亚电影台,http://175.178.232.13:15502/kujiu/play.php?id=68730&l=0&n=69000430&e=1786189644&s=c0f832e842540c7c7e025b8634c98b99
龙祥时代,http://175.178.232.13:15502/kujiu/play.php?id=68731&l=0&n=69000430&e=1786189644&s=c3de9f28057a439ec83efe928b490f38
龙祥时代,http://175.178.232.13:15502/kujiu/play.php?id=68732&l=0&n=69000430&e=1786189644&s=c6845a6b11893ca6ea1595f87276b284
龙祥时代,http://175.178.232.13:15502/kujiu/play.php?id=68733&l=0&n=69000430&e=1786189644&s=808d8b689486e042163a5c20f5d7aa4d
龙祥时代,http://175.178.232.13:15502/kujiu/play.php?id=68734&l=0&n=69000430&e=1786189644&s=133467054c18846868e073a53b880e0e
龙华偶像,http://175.178.232.13:15502/kujiu/play.php?id=68735&l=0&n=69000430&e=1786189644&s=c4d671ac4aaa41202551a32a36fad115
龙华偶像,http://175.178.232.13:15502/kujiu/play.php?id=68736&l=0&n=69000430&e=1786189644&s=0746a96832ccad25ce2efd65e24b5084
龙华偶像,http://175.178.232.13:15502/kujiu/play.php?id=68737&l=0&n=69000430&e=1786189644&s=9c3375302b94491cea880f47bcf362ae
龙华偶像,http://175.178.232.13:15502/kujiu/play.php?id=68738&l=0&n=69000430&e=1786189644&s=d405a0548dc57ff206f7f50242fa48d3
龙华偶像,http://175.178.232.13:15502/kujiu/play.php?id=68739&l=0&n=69000430&e=1786189644&s=ec33abf1f817b89d739ed2ebd6951746
龙华戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68740&l=0&n=69000430&e=1786189644&s=36d49add79e7d4cd8ae6570bca25964c
龙华戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68741&l=0&n=69000430&e=1786189644&s=d4f8b79b1070c89cfba918c35d02eae7
龙华戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68742&l=0&n=69000430&e=1786189644&s=5b9633a05afb7170c091ad06297f1f42
龙华戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68743&l=0&n=69000430&e=1786189644&s=62489828ea4569049a1a32f1e46714c9
龙华日韩,http://175.178.232.13:15502/kujiu/play.php?id=68744&l=0&n=69000430&e=1786189644&s=0a923b26265c31cbf6912e550f32f4e4
龙华电影,http://175.178.232.13:15502/kujiu/play.php?id=68745&l=0&n=69000430&e=1786189644&s=be9feb82039b1d3f9b411583753b2279
龙华电影,http://175.178.232.13:15502/kujiu/play.php?id=68746&l=0&n=69000430&e=1786189644&s=bd3c53208f1ff79dbfc78b968eb07b48
龙华影剧,http://175.178.232.13:15502/kujiu/play.php?id=68747&l=0&n=69000430&e=1786189644&s=c7fdd9da7a2cba20b29d19f059945c46
龙华洋片,http://175.178.232.13:15502/kujiu/play.php?id=68748&l=0&n=69000430&e=1786189644&s=f860daa7f63af2571f71e5325885b6fa
龙华洋片,http://175.178.232.13:15502/kujiu/play.php?id=68749&l=0&n=69000430&e=1786189644&s=3c1bf3b5fc9a42f4253943c4867c19e4
龙华洋片,http://175.178.232.13:15502/kujiu/play.php?id=68750&l=0&n=69000430&e=1786189644&s=f2f407119a00bc164571e4dcc47bccce
龙华洋片,http://175.178.232.13:15502/kujiu/play.php?id=68751&l=0&n=69000430&e=1786189644&s=132766c4322c63865d1dfab9f1627f46
龙华卡通,http://175.178.232.13:15502/kujiu/play.php?id=68752&l=0&n=69000430&e=1786189644&s=a53f152b5e63c767dd48e922b37d8ff8
龙华卡通,http://175.178.232.13:15502/kujiu/play.php?id=68753&l=0&n=69000430&e=1786189644&s=7281dc7e6d14b5da3ea4376655993dd2
龙华经典,http://175.178.232.13:15502/kujiu/play.php?id=68754&l=0&n=69000430&e=1786189644&s=b2accbfa5fe6ef796fca0270ec94ce83
龙华经典,http://175.178.232.13:15502/kujiu/play.php?id=68755&l=0&n=69000430&e=1786189644&s=debd52f5639fa62ea0a8fa0db2754171
纬来戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68756&l=0&n=69000430&e=1786189644&s=504fda9d4b8a5419d4957ab888f3558c
纬来戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68757&l=0&n=69000430&e=1786189644&s=d2ca11af3bdc84988029a8075e25ddd1
纬来戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68758&l=0&n=69000430&e=1786189644&s=17d91934f3648edfe39c9d7965abca57
纬来日本,http://175.178.232.13:15502/kujiu/play.php?id=68759&l=0&n=69000430&e=1786189644&s=70338b1939c58d270cd68ae20006f1e8
纬来日本,http://175.178.232.13:15502/kujiu/play.php?id=68760&l=0&n=69000430&e=1786189644&s=b8801e2cc1ed2137c4b16ab0558b7c33
纬来日本,http://175.178.232.13:15502/kujiu/play.php?id=68761&l=0&n=69000430&e=1786189644&s=bce09da0e1e591166ec37c91e9ceb487
纬来日本,http://175.178.232.13:15502/kujiu/play.php?id=68762&l=0&n=69000430&e=1786189644&s=756389c4334ebe3c164a1bfd78da26e0
纬来电影,http://175.178.232.13:15502/kujiu/play.php?id=68763&l=0&n=69000430&e=1786189644&s=e518bdb906899fca20db4452e2e1b12f
纬来电影,http://175.178.232.13:15502/kujiu/play.php?id=68764&l=0&n=69000430&e=1786189644&s=d750287e511607c37d77ea8212f02617
纬来电影,http://175.178.232.13:15502/kujiu/play.php?id=68765&l=0&n=69000430&e=1786189644&s=4b31eef1ec6f832e74e77739ec7e5a77
纬来电影,http://175.178.232.13:15502/kujiu/play.php?id=68766&l=0&n=69000430&e=1786189644&s=2550db5d006c7dd5673d75dbdcc42c06
东森电影,http://175.178.232.13:15502/kujiu/play.php?id=68767&l=0&n=69000430&e=1786189644&s=37d84442df8510dfa0a86ee2302bd179
东森电影,http://175.178.232.13:15502/kujiu/play.php?id=68768&l=0&n=69000430&e=1786189644&s=6ce52157fde475cae76cd8bdd4085681
东森电影,http://175.178.232.13:15502/kujiu/play.php?id=68769&l=0&n=69000430&e=1786189644&s=ba9eaadc02e4ae3deab2ead0422fc3be
东森电影,http://175.178.232.13:15502/kujiu/play.php?id=68770&l=0&n=69000430&e=1786189644&s=fed65ca40caf68cbb080534468841225
东森洋片,http://175.178.232.13:15502/kujiu/play.php?id=68771&l=0&n=69000430&e=1786189644&s=76e38c8070684e1c6fc2d705d2792c99
东森洋片,http://175.178.232.13:15502/kujiu/play.php?id=68772&l=0&n=69000430&e=1786189644&s=af7e29850da6b0dc94b6c26f5efeba7d
东森洋片,http://175.178.232.13:15502/kujiu/play.php?id=68773&l=0&n=69000430&e=1786189644&s=7f503e8336e241d8d745cf7f6c75309d
东森洋片,http://175.178.232.13:15502/kujiu/play.php?id=68774&l=0&n=69000430&e=1786189644&s=bc518386f5e2b1b0ce9b2518ba6ec435
东森戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68775&l=0&n=69000430&e=1786189644&s=c617f899d28434f8eb14a38de76ad6b3
东森戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68776&l=0&n=69000430&e=1786189644&s=97f4178b1762d2a97db70c647a8b5009
东森戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68777&l=0&n=69000430&e=1786189644&s=9f2011dc4f580e1d320d0386c07e580a
东森戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68778&l=0&n=69000430&e=1786189644&s=3b5be9b90efcf679bb26518b86b90b1e
三立戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68779&l=0&n=69000430&e=1786189644&s=9f37f06cd1d3b1b73b87571ab3db95de
三立戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68780&l=0&n=69000430&e=1786189644&s=75d8b1488c7bc5a072dce0d4965cf1e3
三立戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68781&l=0&n=69000430&e=1786189644&s=542b10aa0773f441333956beef67f670
八大第一台,http://175.178.232.13:15502/kujiu/play.php?id=68782&l=0&n=69000430&e=1786189644&s=7d0d6b9affd6f2da24541bc61ef7591c
八大第一台,http://175.178.232.13:15502/kujiu/play.php?id=68783&l=0&n=69000430&e=1786189644&s=86aeeff1eb0d15e4e23afcf028d90c2c
八大第一台,http://175.178.232.13:15502/kujiu/play.php?id=68784&l=0&n=69000430&e=1786189644&s=08321578b4d6ee726b41127a45358544
八大戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68785&l=0&n=69000430&e=1786189644&s=98b3953b97d83f5b52206737a6d49117
八大戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68786&l=0&n=69000430&e=1786189644&s=335a39172fd5ed4aaf38d45689a273cc
八大戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68787&l=0&n=69000430&e=1786189644&s=99f26cb892a5cce65b73562fd88f8071
靖天戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68788&l=0&n=69000430&e=1786189644&s=290460546a41e6014da6ec079b1cf816
靖天戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68789&l=0&n=69000430&e=1786189644&s=f415a6104c2da72651b30593f2e09d32
靖天映画台,http://175.178.232.13:15502/kujiu/play.php?id=68790&l=0&n=69000430&e=1786189644&s=e44d2e80c3febdfedf9385e2c7f780c9
靖天电影台,http://175.178.232.13:15502/kujiu/play.php?id=68791&l=0&n=69000430&e=1786189644&s=7f3fd7fdbc1f0f9dad4b5bec89cd699f
华艺MBC综合台,http://175.178.232.13:15502/kujiu/play.php?id=68792&l=0&n=69000430&e=1786189644&s=880ad6083e4af989899d8dbac8425e6d
华艺MBC综合台,http://175.178.232.13:15502/kujiu/play.php?id=68793&l=0&n=69000430&e=1786189644&s=3800a9ca764e01da04897da212eb3848
壹电影,http://175.178.232.13:15502/kujiu/play.php?id=68794&l=0&n=69000430&e=1786189644&s=5dcdb1c7638958b6e67f56ae91a4790b
EYETV戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68795&l=0&n=69000430&e=1786189644&s=c74b7282a76dc7b2aa703f5858fb15c7
ELTA影剧,http://175.178.232.13:15502/kujiu/play.php?id=68796&l=0&n=69000430&e=1786189644&s=c2f61949e13b29bdccd7677410e8c2b5
ELTA影剧,http://175.178.232.13:15502/kujiu/play.php?id=68797&l=0&n=69000430&e=1786189644&s=b049a1110f34b9c3c06cda76f57e73fd
ELTA影剧,http://175.178.232.13:15502/kujiu/play.php?id=68798&l=0&n=69000430&e=1786189644&s=18d5092b845a12c3fd83f8ad6dd658e7
ELTA影剧,http://175.178.232.13:15502/kujiu/play.php?id=68799&l=0&n=69000430&e=1786189644&s=839895fdc652e9adac3abedb2aa61e47
ELTA综合,http://175.178.232.13:15502/kujiu/play.php?id=68800&l=0&n=69000430&e=1786189644&s=9e24da0f8261e0be49120332adf3467e
ELTA综合,http://175.178.232.13:15502/kujiu/play.php?id=68801&l=0&n=69000430&e=1786189644&s=f7148c54942df2cfa210564d370310ea
采昌影剧台,http://175.178.232.13:15502/kujiu/play.php?id=68802&l=0&n=69000430&e=1786189644&s=c38dc036ab8811507ab42acdc1e081de
采昌影剧台,http://175.178.232.13:15502/kujiu/play.php?id=68803&l=0&n=69000430&e=1786189644&s=aea62c68e04e6dfc8fd6a4950ab63276
采昌影剧台,http://175.178.232.13:15502/kujiu/play.php?id=68804&l=0&n=69000430&e=1786189644&s=0f18c4a7b166289725c4ad4f5b753aed
AXN頻道,http://175.178.232.13:15502/kujiu/play.php?id=68805&l=0&n=69000430&e=1786189644&s=20732fc79b3719932f40e2d1bec0287d
AXN頻道,http://175.178.232.13:15502/kujiu/play.php?id=68806&l=0&n=69000430&e=1786189644&s=7918ebeae0e3fd107f14c33556811a13
华纳电影,http://175.178.232.13:15502/kujiu/play.php?id=68807&l=0&n=69000430&e=1786189644&s=3ce5f2fcd3c2bc81cc0413cc99604847
华纳电影,http://175.178.232.13:15502/kujiu/play.php?id=68808&l=0&n=69000430&e=1786189644&s=9234581272c044e7bc0dcfe1db1566fe
